Portfolio,Signal date,Effective date,Momentum ranking,Old weights,New weights,Turnover,Cost bps,Cost as portfolio return,OldWeight_SPY,NewWeight_SPY,OldWeight_EFA,NewWeight_EFA,OldWeight_EEM,NewWeight_EEM,OldWeight_IEF,NewWeight_IEF,OldWeight_GLD,NewWeight_GLD,OldWeight_DBC,NewWeight_DBC,OldWeight_VNQ,NewWeight_VNQ
Top 3 momentum,2010-04-30,2010-05-03,VNQ > SPY > GLD > EEM > DBC > EFA > IEF,SPY:0.322801126735; GLD:0.336586004591; VNQ:0.340612868674,SPY:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.0210644132,5.0000000000,0.0000105322,0.3228011267,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3365860046,0.3333333333,0.0000000000,0.0000000000,0.3406128687,0.3333333333
Top 3 momentum,2010-05-28,2010-06-01,VNQ > IEF > GLD > SPY > EEM > DBC > EFA,SPY:0.317680184484; GLD:0.355629836007; VNQ:0.326689979509,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.6799533743,5.0000000000,0.0003399767,0.3176801845,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3556298360,0.3333333333,0.0000000000,0.0000000000,0.3266899795,0.3333333333
Top 3 momentum,2010-06-30,2010-07-01,GLD > IEF > VNQ > SPY > EEM > DBC > EFA,IEF:0.343275039677; GLD:0.340967118692; VNQ:0.315757841631,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.0351509834,5.0000000000,0.0000175755,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3432750397,0.3333333333,0.3409671187,0.3333333333,0.0000000000,0.0000000000,0.3157578416,0.3333333333
Top 3 momentum,2010-07-30,2010-08-02,VNQ > GLD > EEM > IEF > SPY > DBC > EFA,IEF:0.330400866656; GLD:0.310765843307; VNQ:0.358833290037,EEM:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.7118016467,5.0000000000,0.0003559008,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3304008667,0.0000000000,0.3107658433,0.3333333333,0.0000000000,0.0000000000,0.3588332900,0.3333333333
Top 3 momentum,2010-08-31,2010-09-01,VNQ > IEF > GLD > EEM > SPY > EFA > DBC,EEM:0.321266000733; GLD:0.350957387082; VNQ:0.327776612186,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.6777801090,5.0000000000,0.0003388901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3212660007,0.0000000000,0.0000000000,0.3333333333,0.3509573871,0.3333333333,0.0000000000,0.0000000000,0.3277766122,0.3333333333
Top 3 momentum,2010-09-30,2010-10-01,GLD > IEF > VNQ > EEM > DBC > EFA > SPY,IEF:0.323360386229; GLD:0.338812630188; VNQ:0.337826983584,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.0199458942,5.0000000000,0.0000099729,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3233603862,0.3333333333,0.3388126302,0.3333333333,0.0000000000,0.0000000000,0.3378269836,0.3333333333
Top 3 momentum,2010-10-29,2010-11-01,GLD > IEF > EEM > EFA > VNQ > DBC > SPY,IEF:0.324212453819; GLD:0.336174706770; VNQ:0.339612839411,EEM:0.333333333333; IEF:0.333333333333; GLD:0.333333333333,0.6849084257,5.0000000000,0.0003424542,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3242124538,0.3333333333,0.3361747068,0.3333333333,0.0000000000,0.0000000000,0.3396128394,0.0000000000
Top 3 momentum,2010-11-30,2010-12-01,EEM > DBC > GLD > EFA > VNQ > SPY > IEF,EEM:0.325484602873; IEF:0.332213456165; GLD:0.342301940962,EEM:0.333333333333; GLD:0.333333333333; DBC:0.333333333333,0.6823641276,5.0000000000,0.0003411821,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3254846029,0.3333333333,0.3322134562,0.0000000000,0.3423019410,0.3333333333,0.0000000000,0.3333333333,0.0000000000,0.0000000000
Top 3 momentum,2010-12-31,2011-01-03,DBC > EEM > EFA > SPY > VNQ > GLD > IEF,EEM:0.335655434841; GLD:0.320508852262; DBC:0.343835712897,EFA:0.333333333333; EEM:0.333333333333; DBC:0.333333333333,0.6666666667,5.0000000000,0.0003333333,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3356554348,0.3333333333,0.0000000000,0.0000000000,0.3205088523,0.0000000000,0.3438357129,0.3333333333,0.0000000000,0.0000000000
Top 3 momentum,2011-01-31,2011-02-01,DBC > SPY > GLD > EFA > VNQ > EEM > IEF,EFA:0.338275933302; EEM:0.318605196006; DBC:0.343118870692,SPY:0.333333333333; GLD:0.333333333333; DBC:0.333333333333,1.3333333333,5.0000000000,0.0006666667,0.0000000000,0.3333333333,0.3382759333,0.0000000000,0.3186051960,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3431188707,0.3333333333,0.0000000000,0.0000000000
Top 3 momentum,2011-02-28,2011-03-01,DBC > SPY > EFA > VNQ > EEM > GLD > IEF,SPY:0.329909139902; GLD:0.337958408865; DBC:0.332132451233,SPY:0.333333333333; EFA:0.333333333333; DBC:0.333333333333,0.6759168177,5.0000000000,0.0003379584,0.3299091399,0.3333333333,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3379584089,0.0000000000,0.3321324512,0.3333333333,0.0000000000,0.0000000000
Top 3 momentum,2011-03-31,2011-04-01,DBC > SPY > VNQ > EFA > EEM > GLD > IEF,SPY:0.333060487485; EFA:0.325066828921; DBC:0.341872683594,SPY:0.333333333333; DBC:0.333333333333; VNQ:0.333333333333,0.6672123584,5.0000000000,0.0003336062,0.3330604875,0.3333333333,0.3250668289,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3418726836,0.3333333333,0.0000000000,0.3333333333
Top 3 momentum,2011-04-29,2011-05-02,DBC > SPY > GLD > VNQ > EFA > EEM > IEF,SPY:0.328533318557; DBC:0.333832527531; VNQ:0.337634153912,SPY:0.333333333333; GLD:0.333333333333; DBC:0.333333333333,0.6762666962,5.0000000000,0.0003381333,0.3285333186,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3338325275,0.3333333333,0.3376341539,0.0000000000
Top 3 momentum,2011-05-31,2011-06-01,DBC > VNQ > SPY > EFA > GLD > EEM > IEF,SPY:0.338724297207; GLD:0.336428460832; DBC:0.324847241960,SPY:0.333333333333; DBC:0.333333333333; VNQ:0.333333333333,0.6836388494,5.0000000000,0.0003418194,0.3387242972,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3364284608,0.0000000000,0.3248472420,0.3333333333,0.0000000000,0.3333333333
Top 3 momentum,2011-06-30,2011-07-01,VNQ > DBC > GLD > SPY > EFA > IEF > EEM,SPY:0.338136791421; DBC:0.329271673075; VNQ:0.332591535505,GLD:0.333333333333; DBC:0.333333333333; VNQ:0.333333333333,0.6762735828,5.0000000000,0.0003381368,0.3381367914,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3292716731,0.3333333333,0.3325915355,0.3333333333
Top 3 momentum,2011-07-29,2011-08-01,GLD > VNQ > DBC > IEF > EEM > SPY > EFA,GLD:0.344686974467; DBC:0.332415800023; VNQ:0.322897225510,GLD:0.333333333333; DBC:0.333333333333; VNQ:0.333333333333,0.0227072823,5.0000000000,0.0000113536,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3446869745,0.3333333333,0.3324158000,0.3333333333,0.3228972255,0.3333333333
Top 3 momentum,2011-08-31,2011-09-01,GLD > IEF > VNQ > DBC > SPY > EEM > EFA,GLD:0.366600831615; DBC:0.325226588623; VNQ:0.308172579762,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.7169881738,5.0000000000,0.0003584941,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3666008316,0.3333333333,0.3252265886,0.0000000000,0.3081725798,0.3333333333
Top 3 momentum,2011-09-30,2011-10-03,IEF > GLD > VNQ > SPY > DBC > EFA > EEM,IEF:0.364698601897; GLD:0.317257597315; VNQ:0.318043800789,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.0627305371,5.0000000000,0.0000313653,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3646986019,0.3333333333,0.3172575973,0.3333333333,0.0000000000,0.0000000000,0.3180438008,0.3333333333
Top 3 momentum,2011-10-31,2011-11-01,GLD > IEF > VNQ > SPY > DBC > EEM > EFA,IEF:0.309567117825; GLD:0.332013573393; VNQ:0.358419308782,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.0501719509,5.0000000000,0.0000250860,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3095671178,0.3333333333,0.3320135734,0.3333333333,0.0000000000,0.0000000000,0.3584193088,0.3333333333
Top 3 momentum,2011-11-30,2011-12-01,GLD > IEF > SPY > VNQ > DBC > EFA > EEM,IEF:0.337011925133; GLD:0.340655604441; VNQ:0.322332470426,SPY:0.333333333333; IEF:0.333333333333; GLD:0.333333333333,0.6666666667,5.0000000000,0.0003333333,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3370119251,0.3333333333,0.3406556044,0.3333333333,0.0000000000,0.0000000000,0.3223324704,0.0000000000
Top 3 momentum,2011-12-30,2012-01-03,IEF > GLD > VNQ > SPY > DBC > EFA > EEM,SPY:0.345605979676; IEF:0.348830719125; GLD:0.305563301200,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.7222067309,5.0000000000,0.0003611034,0.3456059797,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3488307191,0.3333333333,0.3055633012,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.3333333333
Top 3 momentum,2012-01-31,2012-02-01,IEF > GLD > VNQ > SPY > DBC > EFA > EEM,IEF:0.316542250786; GLD:0.349600186209; VNQ:0.333857563005,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.0335821651,5.0000000000,0.0000167911,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3165422508,0.3333333333,0.3496001862,0.3333333333,0.0000000000,0.0000000000,0.3338575630,0.3333333333
Top 3 momentum,2012-02-29,2012-03-01,SPY > VNQ > EEM > EFA > IEF > DBC > GLD,IEF:0.335499766544; GLD:0.329172858251; VNQ:0.335327375205,SPY:0.333333333333; EEM:0.333333333333; VNQ:0.333333333333,1.3333333333,5.0000000000,0.0006666667,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3354997665,0.0000000000,0.3291728583,0.0000000000,0.0000000000,0.0000000000,0.3353273752,0.3333333333
Top 3 momentum,2012-03-30,2012-04-02,VNQ > SPY > EEM > EFA > DBC > GLD > IEF,SPY:0.338077968864; EEM:0.317346247813; VNQ:0.344575783323,SPY:0.333333333333; EEM:0.333333333333; VNQ:0.333333333333,0.0319741710,5.0000000000,0.0000159871,0.3380779689,0.3333333333,0.0000000000,0.0000000000,0.3173462478,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3445757833,0.3333333333
Top 3 momentum,2012-04-30,2012-05-01,VNQ > SPY > IEF > DBC > EEM > EFA > GLD,SPY:0.330565784966; EEM:0.327131201716; VNQ:0.342303013317,SPY:0.333333333333; IEF:0.333333333333; VNQ:0.333333333333,0.6722017634,5.0000000000,0.0003361009,0.3305657850,0.3333333333,0.0000000000,0.0000000000,0.3271312017,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3423030133,0.3333333333
Top 3 momentum,2012-05-31,2012-06-01,VNQ > SPY > IEF > EEM > EFA > DBC > GLD,SPY:0.321504456772; IEF:0.351861420125; VNQ:0.326634123103,SPY:0.333333333333; IEF:0.333333333333; VNQ:0.333333333333,0.0370561736,5.0000000000,0.0000185281,0.3215044568,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3518614201,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3266341231,0.3333333333
Top 3 momentum,2012-06-29,2012-07-02,VNQ > SPY > EEM > EFA > IEF > GLD > DBC,SPY:0.336582429753; IEF:0.322116158807; VNQ:0.341301411439,SPY:0.333333333333; EEM:0.333333333333; VNQ:0.333333333333,0.6666666667,5.0000000000,0.0003333333,0.3365824298,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3221161588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3413014114,0.3333333333
Top 3 momentum,2012-07-31,2012-08-01,VNQ > SPY > IEF > EFA > DBC > EEM > GLD,SPY:0.333761490710; EEM:0.329774995056; VNQ:0.336463514234,SPY:0.333333333333; IEF:0.333333333333; VNQ:0.333333333333,0.6666666667,5.0000000000,0.0003333333,0.3337614907,0.3333333333,0.0000000000,0.0000000000,0.3297749951,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3364635142,0.3333333333
Top 3 momentum,2012-08-31,2012-09-04,VNQ > IEF > SPY > GLD > DBC > EFA > EEM,SPY:0.339002590620; IEF:0.330329439458; VNQ:0.330667969922,SPY:0.333333333333; IEF:0.333333333333; VNQ:0.333333333333,0.0113385146,5.0000000000,0.0000056693,0.3390025906,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3303294395,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3306679699,0.3333333333
Top 3 momentum,2012-09-28,2012-10-01,GLD > IEF > VNQ > SPY > DBC > EFA > EEM,SPY:0.341415298777; IEF:0.331814661492; VNQ:0.326770039731,IEF:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.6828305976,5.0000000000,0.0003414153,0.3414152988,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3318146615,0.3333333333,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.3267700397,0.3333333333
Top 3 momentum,2012-10-31,2012-11-01,GLD > IEF > EFA > SPY > VNQ > EEM > DBC,IEF:0.336781908576; GLD:0.328167625553; VNQ:0.335050465872,EFA:0.333333333333; IEF:0.333333333333; GLD:0.333333333333,0.6769980822,5.0000000000,0.0003384990,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.3367819086,0.3333333333,0.3281676256,0.3333333333,0.0000000000,0.0000000000,0.3350504659,0.0000000000
Top 3 momentum,2012-11-30,2012-12-03,EFA > EEM > DBC > GLD > SPY > VNQ > IEF,EFA:0.338883723288; IEF:0.332943061580; GLD:0.328173215132,EFA:0.333333333333; EEM:0.333333333333; DBC:0.333333333333,1.3333333333,5.0000000000,0.0006666667,0.0000000000,0.0000000000,0.3388837233,0.3333333333,0.0000000000,0.3333333333,0.3329430616,0.0000000000,0.3281732151,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000
Top 3 momentum,2012-12-31,2013-01-02,EFA > EEM > DBC > SPY > GLD > VNQ > IEF,EFA:0.336663573210; EEM:0.344476570242; DBC:0.318859856548,EFA:0.333333333333; EEM:0.333333333333; DBC:0.333333333333,0.0289469536,5.0000000000,0.0000144735,0.0000000000,0.0000000000,0.3366635732,0.3333333333,0.3444765702,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3188598565,0.3333333333,0.0000000000,0.0000000000
Top 3 momentum,2013-01-31,2013-02-01,EFA > EEM > SPY > VNQ > DBC > GLD > IEF,EFA:0.339071492884; EEM:0.325925598172; DBC:0.335002908944,SPY:0.333333333333; EFA:0.333333333333; EEM:0.333333333333,0.6814821370,5.0000000000,0.0003407411,0.0000000000,0.3333333333,0.3390714929,0.3333333333,0.3259255982,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3350029089,0.0000000000,0.0000000000,0.0000000000
Top 3 momentum,2013-02-28,2013-03-01,EFA > EEM > SPY > VNQ > IEF > DBC > GLD,SPY:0.340190695666; EFA:0.331576471574; EEM:0.328232832760,SPY:0.333333333333; EFA:0.333333333333; EEM:0.333333333333,0.0137147247,5.0000000000,0.0000068574,0.3401906957,0.3333333333,0.3315764716,0.3333333333,0.3282328328,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
Top 3 momentum,2013-03-28,2013-04-01,EFA > VNQ > SPY > EEM > IEF > DBC > GLD,SPY:0.341343427652; EFA:0.333149154096; EEM:0.325507418252,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.6670350251,5.0000000000,0.0003335175,0.3413434277,0.3333333333,0.3331491541,0.3333333333,0.3255074183,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333
Top 3 momentum,2013-04-30,2013-05-01,VNQ > EFA > SPY > EEM > IEF > DBC > GLD,SPY:0.324926566122; EFA:0.334801313732; VNQ:0.340272120146,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.0168135344,5.0000000000,0.0000084068,0.3249265661,0.3333333333,0.3348013137,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3402721201,0.3333333333
Top 3 momentum,2013-05-31,2013-06-03,SPY > VNQ > EFA > EEM > IEF > DBC > GLD,SPY:0.348921165163; EFA:0.330581937845; VNQ:0.320496896992,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.0311756637,5.0000000000,0.0000155878,0.3489211652,0.3333333333,0.3305819378,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3204968970,0.3333333333
Top 3 momentum,2013-06-28,2013-07-01,SPY > VNQ > EFA > IEF > DBC > EEM > GLD,SPY:0.335590561436; EFA:0.331021060653; VNQ:0.333388377912,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.0046245454,5.0000000000,0.0000023123,0.3355905614,0.3333333333,0.3310210607,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333883779,0.3333333333
Top 3 momentum,2013-07-31,2013-08-01,SPY > EFA > VNQ > IEF > DBC > EEM > GLD,SPY:0.337733133021; EFA:0.338231544789; VNQ:0.324035322190,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.0185960223,5.0000000000,0.0000092980,0.3377331330,0.3333333333,0.3382315448,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3240353222,0.3333333333
Top 3 momentum,2013-08-30,2013-09-03,SPY > EFA > DBC > IEF > VNQ > EEM > GLD,SPY:0.336731825940; EFA:0.340355801624; VNQ:0.322912372436,SPY:0.333333333333; EFA:0.333333333333; DBC:0.333333333333,0.6666666667,5.0000000000,0.0003333333,0.3367318259,0.3333333333,0.3403558016,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.3229123724,0.0000000000
Top 3 momentum,2013-09-30,2013-10-01,EFA > SPY > EEM > IEF > VNQ > DBC > GLD,SPY:0.335370673562; EFA:0.350520609256; DBC:0.314108717182,SPY:0.333333333333; EFA:0.333333333333; EEM:0.333333333333,0.6666666667,5.0000000000,0.0003333333,0.3353706736,0.3333333333,0.3505206093,0.3333333333,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3141087172,0.0000000000,0.0000000000,0.0000000000
Top 3 momentum,2013-10-31,2013-11-01,SPY > EFA > EEM > DBC > IEF > VNQ > GLD,SPY:0.335288591515; EFA:0.330896672022; EEM:0.333814736463,SPY:0.333333333333; EFA:0.333333333333; EEM:0.333333333333,0.0048733226,5.0000000000,0.0000024367,0.3352885915,0.3333333333,0.3308966720,0.3333333333,0.3338147365,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
Top 3 momentum,2013-11-29,2013-12-02,EFA > SPY > EEM > DBC > IEF > VNQ > GLD,SPY:0.339532914355; EFA:0.331561699343; EEM:0.328905386303,SPY:0.333333333333; EFA:0.333333333333; EEM:0.333333333333,0.0123991620,5.0000000000,0.0000061996,0.3395329144,0.3333333333,0.3315616993,0.3333333333,0.3289053863,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
Top 3 momentum,2013-12-31,2014-01-02,EFA > SPY > EEM > DBC > IEF > GLD > VNQ,SPY:0.337074331748; EFA:0.335705748441; EEM:0.327219919811,SPY:0.333333333333; EFA:0.333333333333; EEM:0.333333333333,0.0122268270,5.0000000000,0.0000061134,0.3370743317,0.3333333333,0.3357057484,0.3333333333,0.3272199198,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
Top 3 momentum,2014-01-31,2014-02-03,SPY > EFA > IEF > VNQ > EEM > DBC > GLD,SPY:0.341338708431; EFA:0.335407640453; EEM:0.323253651116,SPY:0.333333333333; EFA:0.333333333333; IEF:0.333333333333,0.6666666667,5.0000000000,0.0003333333,0.3413387084,0.3333333333,0.3354076405,0.3333333333,0.3232536511,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
Top 3 momentum,2014-02-28,2014-03-03,SPY > EFA > VNQ > EEM > IEF > DBC > GLD,SPY:0.336135300236; EFA:0.341213517327; IEF:0.322651182437,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.6666666667,5.0000000000,0.0003333333,0.3361353002,0.3333333333,0.3412135173,0.3333333333,0.0000000000,0.0000000000,0.3226511824,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333
Top 3 momentum,2014-03-31,2014-04-01,SPY > VNQ > EFA > DBC > IEF > EEM > GLD,SPY:0.335129718061; EFA:0.330846281813; VNQ:0.334024000126,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.0049741030,5.0000000000,0.0000024871,0.3351297181,0.3333333333,0.3308462818,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3340240001,0.3333333333
Top 3 momentum,2014-04-30,2014-05-01,SPY > VNQ > EFA > DBC > IEF > EEM > GLD,SPY:0.329449207589; EFA:0.332627651493; VNQ:0.337923140918,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.0091796152,5.0000000000,0.0000045898,0.3294492076,0.3333333333,0.3326276515,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3379231409,0.3333333333
Top 3 momentum,2014-05-30,2014-06-02,VNQ > SPY > EFA > EEM > IEF > DBC > GLD,SPY:0.334036998697; EFA:0.331669521727; VNQ:0.334293479575,SPY:0.333333333333; EFA:0.333333333333; VNQ:0.333333333333,0.0033276232,5.0000000000,0.0000016638,0.3340369987,0.3333333333,0.3316695217,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3342934796,0.3333333333
Top 3 momentum,2014-06-30,2014-07-01,VNQ > GLD > SPY > EEM > EFA > IEF > DBC,SPY:0.335606614808; EFA:0.331845853725; VNQ:0.332547531467,SPY:0.333333333333; GLD:0.333333333333; VNQ:0.333333333333,0.6682382704,5.0000000000,0.0003341191,0.3356066148,0.3333333333,0.3318458537,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.3325475315,0.3333333333
